Date,AAPL,GLD,GOOGL,JNJ,JPM,MSFT,NVDA,PG,QQQ,SPY,TLT,TSLA,VNQ,WMT,XOM
2020-07-14,94.06035614013672,170.19000244140625,75.41966247558594,125.93599700927734,84.64529418945312,198.46421813964844,10.34118938446045,107.50404357910156,251.89553833007812,294.45458984375,139.90484619140625,101.12000274658203,62.468666076660156,40.63393783569336,34.261539459228516
2020-07-15,94.7072525024414,170.33999633789062,75.22228240966797,126.22547149658203,85.95535278320312,198.16893005371094,10.191956520080566,106.99697875976562,252.4083251953125,297.1597900390625,139.25181579589844,103.06732940673828,63.07858657836914,40.630863189697266,34.696903228759766
2020-07-16,93.54187774658203,168.72999572753906,75.1250991821289,127.068359375,86.19666290283203,194.244384765625,10.099776268005371,107.22045135498047,250.68624877929688,296.1811828613281,139.91319274902344,100.04266357421875,62.324222564697266,40.692420959472656,34.424808502197266
2020-07-17,93.35289764404297,170.1199951171875,75.2208023071289,127.15343475341797,84.60218048095703,193.25381469726562,10.16629409790039,107.9681167602539,250.97647094726562,297.0397033691406,139.6202850341797,100.05599975585938,63.1347770690918,40.550838470458984,33.833953857421875
2020-07-20,95.32022094726562,170.94000244140625,77.55104064941406,127.3663101196289,83.86097717285156,201.56002807617188,10.474479675292969,107.63294219970703,258.0970153808594,299.44036865234375,139.96347045898438,109.53333282470703,62.380393981933594,40.46772766113281,33.04096984863281
2020-07-21,94.00463104248047,173.0,77.15828704833984,127.48551177978516,85.67955017089844,198.84524536132812,10.292856216430664,107.48686218261719,255.40744018554688,300.0774230957031,140.047119140625,104.55733489990234,62.53289031982422,40.73244094848633,34.712459564208984
2020-07-22,94.26871490478516,175.6300048828125,77.60111999511719,127.71537780761719,85.05900573730469,201.7029266357422,10.402728080749512,108.40644073486328,256.3071594238281,301.7854309082031,140.46568298339844,106.15533447265625,63.48787307739258,40.83401107788086,33.9039306640625
2020-07-23,89.97794342041016,177.17999267578125,75.21583557128906,127.37482452392578,85.30890655517578,192.92990112304688,10.094791412353516,109.10783386230469,249.61241149902344,298.1845703125,142.10655212402344,100.87133026123047,63.22305679321289,40.520050048828125,33.9738883972168
2020-07-24,89.75505828857422,178.6999969482422,74.79234313964844,126.10629272460938,84.70560455322266,191.74876403808594,10.159320831298828,108.93486022949219,247.2421417236328,296.26422119140625,142.0981903076172,94.46666717529297,62.75758743286133,40.39692687988281,33.76397705078125
2020-07-27,91.88225555419922,182.22999572753906,75.84464263916016,125.30596160888672,83.51622772216797,194.17776489257812,10.385536193847656,109.24618530273438,251.65367126464844,298.42474365234375,141.57078552246094,102.63999938964844,63.35145568847656,40.387691497802734,34.261539459228516
