Date,AAPL,MSFT,NVDA,SPY,TSLA
2020-02-07,77.32754516601562,174.20254516601562,6.261440753936768,303.58685302734375,49.871334075927734
2020-02-10,77.69479370117188,178.75912475585938,6.5446600914001465,305.8531494140625,51.41866683959961
2020-02-11,77.22605895996094,174.7235870361328,6.667106628417969,306.38336181640625,51.62533187866211
2020-02-12,79.06000518798828,174.97933959960938,6.782833099365234,308.357177734375,51.15266799926758
2020-02-13,78.49700164794922,174.03201293945312,6.739030838012695,308.0281982421875,53.599998474121094
2020-02-14,78.5163345336914,175.5856170654297,7.212141036987305,308.521728515625,53.33533477783203
2020-02-18,77.07865905761719,177.3665313720703,7.380878448486328,307.7266845703125,57.22666549682617
2020-02-19,78.19497680664062,177.8984832763672,7.832088470458984,309.197998046875,61.16133117675781
2020-02-20,77.39276123046875,175.18177795410156,7.682763576507568,307.927734375,59.96066665649414
2020-02-21,75.64098358154297,169.64382934570312,7.318659782409668,304.7566223144531,60.06666564941406
2020-02-24,72.04801177978516,162.32955932617188,6.801249027252197,294.64923095703125,55.58599853515625
2020-02-25,69.60760498046875,159.6508331298828,6.521763324737549,285.7207336425781,53.32733154296875
2020-02-26,70.7118148803711,161.6455841064453,6.661133289337158,284.6697082519531,51.91999816894531
2020-02-27,66.08952331542969,150.25624084472656,6.290335178375244,271.8847351074219,45.266666412353516
2020-02-28,66.05084228515625,153.8943634033203,6.725381851196289,270.7424621582031,44.53266525268555
